date,name,size,type,price
2015-02-10,pepperoni,M,classic,12.5
2015-08-12,pepperoni,M,classic,12.5
2015-10-22,pepperoni,M,classic,12.5
2015-08-08,pepperoni,M,classic,12.5
2015-02-09,pepperoni,L,classic,15.25
2015-09-30,pepperoni,L,classic,15.25
2015-03-20,pepperoni,L,classic,15.25
2015-12-23,pepperoni,S,classic,9.75
2015-05-30,pepperoni,S,classic,9.75
2015-01-11,pepperoni,M,classic,12.5
2015-06-04,pepperoni,S,classic,9.75
2015-11-07,pepperoni,L,classic,15.25
2015-01-11,pepperoni,M,classic,12.5
2015-02-09,pepperoni,L,classic,15.25
2015-12-13,pepperoni,M,classic,12.5
2015-08-16,pepperoni,M,classic,12.5
2015-11-14,pepperoni,M,classic,12.5
2015-04-29,pepperoni,L,classic,15.25
2015-04-03,pepperoni,S,classic,9.75
2015-06-18,pepperoni,M,classic,12.5
2015-09-17,pepperoni,M,classic,12.5
2015-12-08,pepperoni,M,classic,12.5
2015-09-16,pepperoni,L,classic,15.25
2015-05-30,pepperoni,M,classic,12.5
2015-08-14,pepperoni,S,classic,9.75
2015-05-01,pepperoni,M,classic,12.5
2015-08-17,pepperoni,S,classic,9.75
2015-10-18,pepperoni,M,classic,12.5
2015-09-16,pepperoni,M,classic,12.5
2015-09-22,pepperoni,M,classic,12.5
2015-08-08,pepperoni,S,classic,9.75
2015-10-23,pepperoni,S,classic,9.75
2015-03-27,pepperoni,M,classic,12.5
2015-05-30,pepperoni,L,classic,15.25
2015-01-11,pepperoni,M,classic,12.5
2015-04-27,pepperoni,M,classic,12.5
2015-08-08,pepperoni,S,classic,9.75
2015-11-07,pepperoni,M,classic,12.5
2015-01-11,pepperoni,M,classic,12.5
2015-12-06,pepperoni,S,classic,9.75
2015-08-08,pepperoni,L,classic,15.25
2015-09-16,pepperoni,L,classic,15.25
2015-05-04,pepperoni,M,classic,12.5
2015-02-21,pepperoni,L,classic,15.25
2015-02-18,pepperoni,L,classic,15.25
2015-05-15,pepperoni,S,classic,9.75
2015-01-17,pepperoni,L,classic,15.25
2015-12-01,pepperoni,S,classic,9.75
2015-02-03,pepperoni,S,classic,9.75
2015-12-19,pepperoni,S,classic,9.75
2015-07-27,pepperoni,M,classic,12.5
2015-02-28,pepperoni,M,classic,12.5
2015-02-01,pepperoni,S,classic,9.75
2015-05-15,pepperoni,M,classic,12.5
2015-01-23,pepperoni,S,classic,9.75
2015-11-26,pepperoni,M,classic,12.5
2015-09-01,pepperoni,L,classic,15.25
2015-02-28,pepperoni,M,classic,12.5
2015-07-14,pepperoni,M,classic,12.5
2015-07-14,pepperoni,L,classic,15.25
2015-08-24,pepperoni,S,classic,9.75
2015-12-11,pepperoni,M,classic,12.5
2015-02-28,pepperoni,L,classic,15.25
2015-07-27,pepperoni,M,classic,12.5
2015-09-01,pepperoni,S,classic,9.75
2015-12-19,pepperoni,M,classic,12.5
2015-08-24,pepperoni,M,classic,12.5
2015-10-10,pepperoni,L,classic,15.25
2015-04-15,pepperoni,L,classic,15.25
2015-04-15,pepperoni,M,classic,12.5
2015-02-03,pepperoni,S,classic,9.75
2015-07-15,pepperoni,S,classic,9.75
2015-12-18,pepperoni,M,classic,12.5
2015-10-09,pepperoni,L,classic,15.25
2015-05-15,pepperoni,M,classic,12.5
2015-05-15,pepperoni,L,classic,15.25
2015-07-15,pepperoni,L,classic,15.25
2015-11-26,pepperoni,M,classic,12.5
2015-10-25,pepperoni,M,classic,12.5
2015-07-14,pepperoni,M,classic,12.5
2015-05-08,pepperoni,S,classic,9.75
2015-12-27,pepperoni,S,classic,9.75
2015-05-08,pepperoni,M,classic,12.5
2015-05-15,pepperoni,M,classic,12.5
2015-09-01,pepperoni,M,classic,12.5
2015-09-01,pepperoni,L,classic,15.25
2015-01-17,pepperoni,S,classic,9.75
2015-01-19,pepperoni,L,classic,15.25
2015-05-15,pepperoni,M,classic,12.5
2015-07-14,pepperoni,M,classic,12.5
2015-01-06,pepperoni,M,classic,12.5
2015-05-15,pepperoni,S,classic,9.75
2015-11-26,pepperoni,S,classic,9.75
2015-03-01,pepperoni,M,classic,12.5
2015-10-15,pepperoni,L,classic,15.25
2015-07-13,pepperoni,S,classic,9.75
2015-05-15,pepperoni,M,classic,12.5
2015-03-01,pepperoni,L,classic,15.25
2015-05-15,pepperoni,L,classic,15.25
2015-10-25,pepperoni,S,classic,9.75
2015-10-25,pepperoni,S,classic,9.75
2015-07-13,pepperoni,L,classic,15.25
2015-07-27,pepperoni,L,classic,15.25
2015-07-27,pepperoni,L,classic,15.25
2015-03-01,pepperoni,S,classic,9.75
2015-02-01,pepperoni,M,classic,12.5
2015-03-01,pepperoni,S,classic,9.75
2015-07-13,pepperoni,S,classic,9.75
2015-12-16,pepperoni,S,classic,9.75
2015-10-09,pepperoni,M,classic,12.5
2015-03-01,pepperoni,L,classic,15.25
2015-05-07,pepperoni,L,classic,15.25
2015-07-13,pepperoni,S,classic,9.75
2015-05-15,pepperoni,M,classic,12.5
2015-07-13,pepperoni,S,classic,9.75
2015-08-24,pepperoni,M,classic,12.5
2015-10-30,pepperoni,S,classic,9.75
2015-05-15,pepperoni,M,classic,12.5
2015-03-01,pepperoni,M,classic,12.5
2015-05-15,pepperoni,M,classic,12.5
2015-12-01,pepperoni,L,classic,15.25
2015-02-01,pepperoni,S,classic,9.75
2015-04-14,pepperoni,M,classic,12.5
2015-01-06,pepperoni,L,classic,15.25
2015-05-15,pepperoni,S,classic,9.75
2015-12-01,pepperoni,L,classic,15.25
2015-05-15,pepperoni,M,classic,12.5
2015-05-15,pepperoni,S,classic,9.75
2015-03-01,pepperoni,M,classic,12.5
2015-11-26,pepperoni,L,classic,15.25
2015-02-18,pepperoni,S,classic,9.75
2015-12-01,pepperoni,L,classic,15.25
2015-01-06,pepperoni,S,classic,9.75
2015-10-15,pepperoni,S,classic,9.75
2015-10-25,pepperoni,M,classic,12.5
2015-10-30,pepperoni,L,classic,15.25
2015-07-16,pepperoni,L,classic,15.25
2015-12-28,pepperoni,L,classic,15.25
2015-04-15,pepperoni,L,classic,15.25
2015-07-26,pepperoni,S,classic,9.75
2015-02-27,pepperoni,S,classic,9.75
2015-02-01,pepperoni,S,classic,9.75
2015-05-14,pepperoni,L,classic,15.25
2015-05-14,pepperoni,M,classic,12.5
2015-02-27,pepperoni,S,classic,9.75
2015-08-24,pepperoni,S,classic,9.75
2015-02-27,pepperoni,L,classic,15.25
2015-08-31,pepperoni,S,classic,9.75
2015-02-27,pepperoni,S,classic,9.75
2015-05-08,pepperoni,L,classic,15.25
2015-10-27,pepperoni,L,classic,15.25
2015-07-26,pepperoni,M,classic,12.5
2015-05-14,pepperoni,L,classic,15.25
2015-07-16,pepperoni,M,classic,12.5
2015-08-31,pepperoni,S,classic,9.75
2015-10-27,pepperoni,M,classic,12.5
2015-02-27,pepperoni,M,classic,12.5
2015-08-31,pepperoni,M,classic,12.5
2015-09-01,pepperoni,M,classic,12.5
2015-05-14,pepperoni,L,classic,15.25
2015-02-27,pepperoni,M,classic,12.5
2015-04-16,pepperoni,L,classic,15.25
2015-04-20,pepperoni,S,classic,9.75
2015-07-16,pepperoni,L,classic,15.25
2015-05-08,pepperoni,M,classic,12.5
2015-04-20,pepperoni,M,classic,12.5
2015-04-20,pepperoni,L,classic,15.25
2015-02-19,pepperoni,M,classic,12.5
2015-07-26,pepperoni,L,classic,15.25
2015-07-16,pepperoni,L,classic,15.25
2015-04-15,pepperoni,S,classic,9.75
2015-10-15,pepperoni,M,classic,12.5
2015-02-27,pepperoni,L,classic,15.25
2015-05-08,pepperoni,S,classic,9.75
2015-12-01,pepperoni,M,classic,12.5
2015-02-27,pepperoni,S,classic,9.75
2015-07-16,pepperoni,L,classic,15.25
2015-10-30,pepperoni,S,classic,9.75
2015-07-16,pepperoni,M,classic,12.5
2015-12-19,pepperoni,L,classic,15.25
2015-08-24,pepperoni,S,classic,9.75
2015-01-17,pepperoni,S,classic,9.75
2015-02-27,pepperoni,M,classic,12.5
2015-07-15,pepperoni,M,classic,12.5
2015-12-19,pepperoni,L,classic,15.25
2015-10-10,pepperoni,M,classic,12.5
2015-10-10,pepperoni,S,classic,9.75
2015-07-27,pepperoni,L,classic,15.25
2015-11-26,pepperoni,M,classic,12.5
2015-07-15,pepperoni,L,classic,15.25
2015-12-01,pepperoni,M,classic,12.5
2015-10-10,pepperoni,S,classic,9.75
2015-11-26,pepperoni,S,classic,9.75
2015-10-10,pepperoni,M,classic,12.5
2015-07-15,pepperoni,M,classic,12.5
2015-10-10,pepperoni,S,classic,9.75
2015-05-15,pepperoni,S,classic,9.75
2015-09-01,pepperoni,S,classic,9.75
2015-05-08,pepperoni,L,classic,15.25
2015-07-15,pepperoni,S,classic,9.75
2015-12-17,pepperoni,M,classic,12.5
2015-07-27,pepperoni,L,classic,15.25
2015-07-27,pepperoni,M,classic,12.5
2015-02-27,pepperoni,M,classic,12.5
2015-05-08,pepperoni,M,classic,12.5
2015-07-15,pepperoni,S,classic,9.75
2015-07-26,pepperoni,M,classic,12.5
2015-10-10,pepperoni,S,classic,9.75
2015-08-31,pepperoni,L,classic,15.25
2015-10-25,pepperoni,M,classic,12.5
2015-04-15,pepperoni,S,classic,9.75
2015-10-10,pepperoni,M,classic,12.5
2015-02-27,pepperoni,S,classic,9.75
2015-05-14,pepperoni,M,classic,12.5
2015-08-31,pepperoni,M,classic,12.5
2015-07-15,pepperoni,M,classic,12.5
2015-10-10,pepperoni,L,classic,15.25
2015-02-27,pepperoni,M,classic,12.5
2015-07-15,pepperoni,L,classic,15.25
2015-07-15,pepperoni,L,classic,15.25
2015-02-27,pepperoni,M,classic,12.5
2015-02-18,pepperoni,L,classic,15.25
2015-02-27,pepperoni,L,classic,15.25
2015-02-18,pepperoni,M,classic,12.5
2015-11-26,pepperoni,S,classic,9.75
2015-09-02,pepperoni,S,classic,9.75
2015-10-27,pepperoni,M,classic,12.5
2015-09-03,pepperoni,M,classic,12.5
2015-01-23,pepperoni,S,classic,9.75
2015-03-03,pepperoni,L,classic,15.25
2015-03-03,pepperoni,M,classic,12.5
2015-07-11,pepperoni,M,classic,12.5
2015-05-16,pepperoni,M,classic,12.5
2015-04-13,pepperoni,M,classic,12.5
2015-10-15,pepperoni,M,classic,12.5
2015-07-11,pepperoni,S,classic,9.75
2015-02-17,pepperoni,M,classic,12.5
2015-07-29,pepperoni,M,classic,12.5
2015-07-10,pepperoni,M,classic,12.5
2015-10-15,pepperoni,S,classic,9.75
2015-05-16,pepperoni,L,classic,15.25
2015-02-17,pepperoni,S,classic,9.75
2015-10-31,pepperoni,M,classic,12.5
2015-08-23,pepperoni,L,classic,15.25
2015-07-10,pepperoni,S,classic,9.75
2015-01-23,pepperoni,L,classic,15.25
2015-02-17,pepperoni,M,classic,12.5
2015-04-13,pepperoni,M,classic,12.5
2015-11-25,pepperoni,M,classic,12.5
2015-09-03,pepperoni,S,classic,9.75
2015-12-11,pepperoni,L,classic,15.25
2015-10-25,pepperoni,M,classic,12.5
2015-11-25,pepperoni,L,classic,15.25
2015-01-17,pepperoni,L,classic,15.25
2015-01-06,pepperoni,M,classic,12.5
2015-07-28,pepperoni,L,classic,15.25
2015-09-03,pepperoni,M,classic,12.5
2015-10-31,pepperoni,M,classic,12.5
2015-02-03,pepperoni,S,classic,9.75
2015-09-03,pepperoni,S,classic,9.75
2015-07-28,pepperoni,S,classic,9.75
2015-01-19,pepperoni,S,classic,9.75
2015-11-25,pepperoni,L,classic,15.25
2015-07-28,pepperoni,M,classic,12.5
2015-09-03,pepperoni,M,classic,12.5
2015-11-25,pepperoni,M,classic,12.5
2015-05-16,pepperoni,S,classic,9.75
2015-10-09,pepperoni,L,classic,15.25
2015-01-06,pepperoni,M,classic,12.5
2015-09-03,pepperoni,M,classic,12.5
2015-03-03,pepperoni,L,classic,15.25
2015-05-07,pepperoni,S,classic,9.75
2015-07-29,pepperoni,M,classic,12.5
2015-12-11,pepperoni,S,classic,9.75
2015-07-10,pepperoni,S,classic,9.75
2015-07-29,pepperoni,M,classic,12.5
2015-01-23,pepperoni,M,classic,12.5
2015-02-17,pepperoni,M,classic,12.5
2015-07-10,pepperoni,M,classic,12.5
2015-09-04,pepperoni,M,classic,12.5
2015-03-04,pepperoni,M,classic,12.5
2015-10-08,pepperoni,M,classic,12.5
2015-04-13,pepperoni,S,classic,9.75
2015-07-10,pepperoni,S,classic,9.75
2015-05-17,pepperoni,S,classic,9.75
2015-05-17,pepperoni,M,classic,12.5
2015-01-07,pepperoni,S,classic,9.75
2015-02-17,pepperoni,S,classic,9.75
2015-07-10,pepperoni,M,classic,12.5
2015-11-25,pepperoni,S,classic,9.75
2015-09-04,pepperoni,M,classic,12.5
2015-12-17,pepperoni,L,classic,15.25
2015-10-31,pepperoni,M,classic,12.5
2015-12-02,pepperoni,L,classic,15.25
2015-10-31,pepperoni,M,classic,12.5
2015-07-29,pepperoni,M,classic,12.5
2015-07-10,pepperoni,S,classic,9.75
2015-12-02,pepperoni,S,classic,9.75
2015-12-02,pepperoni,L,classic,15.25
2015-07-10,pepperoni,S,classic,9.75
2015-03-03,pepperoni,S,classic,9.75
2015-02-01,pepperoni,S,classic,9.75
2015-08-22,pepperoni,S,classic,9.75
2015-05-17,pepperoni,L,classic,15.25
2015-01-19,pepperoni,L,classic,15.25
2015-12-11,pepperoni,M,classic,12.5
2015-12-02,pepperoni,M,classic,12.5
2015-04-13,pepperoni,S,classic,9.75
2015-04-21,pepperoni,L,classic,15.25
2015-09-04,pepperoni,L,classic,15.25
2015-01-22,pepperoni,S,classic,9.75
2015-10-08,pepperoni,L,classic,15.25
2015-05-07,pepperoni,L,classic,15.25
2015-07-10,pepperoni,M,classic,12.5
2015-01-03,pepperoni,L,classic,15.25
2015-11-25,pepperoni,S,classic,9.75
2015-08-23,pepperoni,S,classic,9.75
2015-03-01,pepperoni,L,classic,15.25
2015-10-31,pepperoni,L,classic,15.25
2015-01-06,pepperoni,M,classic,12.5
2015-04-14,pepperoni,M,classic,12.5
2015-08-23,pepperoni,L,classic,15.25
2015-07-12,pepperoni,M,classic,12.5
2015-02-01,pepperoni,M,classic,12.5
2015-11-26,pepperoni,M,classic,12.5
2015-01-03,pepperoni,M,classic,12.5
2015-05-15,pepperoni,L,classic,15.25
2015-04-14,pepperoni,S,classic,9.75
2015-08-23,pepperoni,S,classic,9.75
2015-01-06,pepperoni,M,classic,12.5
2015-07-28,pepperoni,S,classic,9.75
2015-11-26,pepperoni,M,classic,12.5
2015-07-28,pepperoni,L,classic,15.25
2015-10-15,pepperoni,M,classic,12.5
2015-09-02,pepperoni,L,classic,15.25
2015-04-14,pepperoni,L,classic,15.25
2015-03-02,pepperoni,M,classic,12.5
2015-05-16,pepperoni,M,classic,12.5
2015-05-07,pepperoni,S,classic,9.75
2015-10-31,pepperoni,S,classic,9.75
2015-01-23,pepperoni,S,classic,9.75
2015-07-28,pepperoni,L,classic,15.25
2015-08-23,pepperoni,L,classic,15.25
2015-07-13,pepperoni,L,classic,15.25
2015-12-30,pepperoni,M,classic,12.5
2015-07-13,pepperoni,M,classic,12.5
2015-09-02,pepperoni,M,classic,12.5
2015-09-02,pepperoni,L,classic,15.25
2015-01-06,pepperoni,L,classic,15.25
2015-07-28,pepperoni,L,classic,15.25
2015-11-26,pepperoni,M,classic,12.5
2015-07-12,pepperoni,L,classic,15.25
2015-08-23,pepperoni,L,classic,15.25
2015-10-31,pepperoni,M,classic,12.5
2015-07-12,pepperoni,L,classic,15.25
2015-07-12,pepperoni,S,classic,9.75
2015-09-02,pepperoni,M,classic,12.5
2015-12-11,pepperoni,M,classic,12.5
2015-07-12,pepperoni,S,classic,9.75
2015-10-31,pepperoni,L,classic,15.25
2015-05-15,pepperoni,S,classic,9.75
2015-04-14,pepperoni,L,classic,15.25
2015-04-14,pepperoni,S,classic,9.75
2015-05-16,pepperoni,M,classic,12.5
2015-07-28,pepperoni,M,classic,12.5
2015-07-12,pepperoni,M,classic,12.5
2015-05-16,pepperoni,L,classic,15.25
2015-07-12,pepperoni,S,classic,9.75
2015-07-28,pepperoni,M,classic,12.5
2015-11-25,pepperoni,M,classic,12.5
2015-05-16,pepperoni,M,classic,12.5
2015-07-12,pepperoni,M,classic,12.5
2015-12-27,pepperoni,M,classic,12.5
2015-01-03,pepperoni,L,classic,15.25
2015-07-12,pepperoni,M,classic,12.5
2015-03-02,pepperoni,L,classic,15.25
2015-04-13,pepperoni,L,classic,15.25
2015-07-11,pepperoni,M,classic,12.5
2015-10-31,pepperoni,M,classic,12.5
2015-07-11,pepperoni,M,classic,12.5
2015-10-31,pepperoni,L,classic,15.25
2015-03-02,pepperoni,M,classic,12.5
2015-07-28,pepperoni,L,classic,15.25
2015-04-13,pepperoni,S,classic,9.75
2015-05-07,pepperoni,S,classic,9.75
2015-07-12,pepperoni,M,classic,12.5
2015-04-21,pepperoni,M,classic,12.5
2015-01-03,pepperoni,M,classic,12.5
2015-01-17,pepperoni,S,classic,9.75
2015-12-19,pepperoni,L,classic,15.25
2015-10-15,pepperoni,M,classic,12.5
2015-09-02,pepperoni,S,classic,9.75
2015-05-16,pepperoni,L,classic,15.25
2015-05-16,pepperoni,S,classic,9.75
2015-04-14,pepperoni,L,classic,15.25
2015-02-18,pepperoni,L,classic,15.25
2015-10-09,pepperoni,M,classic,12.5
2015-01-23,pepperoni,S,classic,9.75
2015-04-14,pepperoni,M,classic,12.5
2015-02-18,pepperoni,L,classic,15.25
2015-04-14,pepperoni,M,classic,12.5
2015-05-16,pepperoni,L,classic,15.25
2015-05-07,pepperoni,M,classic,12.5
2015-03-02,pepperoni,S,classic,9.75
2015-05-16,pepperoni,L,classic,15.25
2015-11-25,pepperoni,M,classic,12.5
2015-01-18,pepperoni,L,classic,15.25
2015-08-31,pepperoni,M,classic,12.5
2015-10-31,pepperoni,M,classic,12.5
2015-11-30,pepperoni,S,classic,9.75
2015-01-18,pepperoni,S,classic,9.75
2015-02-20,pepperoni,L,classic,15.25
2015-07-24,pepperoni,M,classic,12.5
2015-02-24,pepperoni,S,classic,9.75
2015-02-24,pepperoni,S,classic,9.75
2015-10-27,pepperoni,M,classic,12.5
2015-10-27,pepperoni,M,classic,12.5
2015-02-02,pepperoni,M,classic,12.5
2015-10-28,pepperoni,L,classic,15.25
2015-11-28,pepperoni,M,classic,12.5
2015-07-24,pepperoni,M,classic,12.5
2015-07-20,pepperoni,M,classic,12.5
2015-11-28,pepperoni,M,classic,12.5
2015-02-20,pepperoni,S,classic,9.75
2015-01-05,pepperoni,S,classic,9.75
2015-10-29,pepperoni,M,classic,12.5
2015-11-28,pepperoni,M,classic,12.5
2015-07-24,pepperoni,M,classic,12.5
2015-10-29,pepperoni,M,classic,12.5
2015-08-28,pepperoni,M,classic,12.5
2015-12-29,pepperoni,L,classic,15.25
2015-01-05,pepperoni,L,classic,15.25
2015-08-26,pepperoni,L,classic,15.25
2015-07-21,pepperoni,M,classic,12.5
2015-11-30,pepperoni,S,classic,9.75
2015-10-13,pepperoni,S,classic,9.75
2015-08-28,pepperoni,M,classic,12.5
2015-02-23,pepperoni,S,classic,9.75
2015-08-28,pepperoni,L,classic,15.25
2015-05-09,pepperoni,S,classic,9.75
2015-08-28,pepperoni,M,classic,12.5
2015-02-23,pepperoni,L,classic,15.25
2015-07-24,pepperoni,S,classic,9.75
2015-05-09,pepperoni,M,classic,12.5
2015-02-20,pepperoni,L,classic,15.25
2015-02-20,pepperoni,M,classic,12.5
2015-02-20,pepperoni,S,classic,9.75
2015-05-09,pepperoni,L,classic,15.25
2015-10-28,pepperoni,M,classic,12.5
2015-07-20,pepperoni,M,classic,12.5
2015-04-18,pepperoni,M,classic,12.5
2015-08-28,pepperoni,S,classic,9.75
2015-02-24,pepperoni,S,classic,9.75
2015-05-11,pepperoni,S,classic,9.75
2015-10-14,pepperoni,L,classic,15.25
2015-12-29,pepperoni,S,classic,9.75
2015-11-27,pepperoni,L,classic,15.25
2015-05-09,pepperoni,L,classic,15.25
2015-11-27,pepperoni,S,classic,9.75
2015-07-24,pepperoni,L,classic,15.25
2015-02-24,pepperoni,M,classic,12.5
2015-05-12,pepperoni,M,classic,12.5
2015-02-20,pepperoni,L,classic,15.25
2015-08-28,pepperoni,L,classic,15.25
2015-08-28,pepperoni,M,classic,12.5
2015-02-24,pepperoni,S,classic,9.75
2015-07-24,pepperoni,L,classic,15.25
2015-02-02,pepperoni,S,classic,9.75
2015-10-13,pepperoni,M,classic,12.5
2015-02-24,pepperoni,M,classic,12.5
2015-02-02,pepperoni,S,classic,9.75
2015-01-18,pepperoni,L,classic,15.25
2015-07-19,pepperoni,L,classic,15.25
2015-08-28,pepperoni,M,classic,12.5
2015-02-02,pepperoni,L,classic,15.25
2015-01-22,pepperoni,S,classic,9.75
2015-07-24,pepperoni,M,classic,12.5
2015-08-28,pepperoni,L,classic,15.25
2015-02-20,pepperoni,L,classic,15.25
2015-02-20,pepperoni,M,classic,12.5
2015-07-24,pepperoni,L,classic,15.25
2015-07-24,pepperoni,S,classic,9.75
2015-05-09,pepperoni,S,classic,9.75
2015-05-11,pepperoni,M,classic,12.5
2015-08-26,pepperoni,L,classic,15.25
2015-05-11,pepperoni,L,classic,15.25
2015-10-13,pepperoni,M,classic,12.5
2015-07-24,pepperoni,L,classic,15.25
2015-07-20,pepperoni,L,classic,15.25
2015-02-20,pepperoni,M,classic,12.5
2015-07-20,pepperoni,L,classic,15.25
2015-02-24,pepperoni,S,classic,9.75
2015-05-09,pepperoni,S,classic,9.75
2015-02-24,pepperoni,L,classic,15.25
2015-05-12,pepperoni,S,classic,9.75
2015-05-12,pepperoni,L,classic,15.25
2015-12-16,pepperoni,L,classic,15.25
2015-07-24,pepperoni,S,classic,9.75
2015-05-09,pepperoni,M,classic,12.5
2015-02-24,pepperoni,M,classic,12.5
2015-01-22,pepperoni,S,classic,9.75
2015-02-22,pepperoni,M,classic,12.5
2015-07-22,pepperoni,M,classic,12.5
2015-08-27,pepperoni,M,classic,12.5
2015-11-29,pepperoni,L,classic,15.25
2015-01-18,pepperoni,S,classic,9.75
2015-05-10,pepperoni,S,classic,9.75
2015-08-27,pepperoni,S,classic,9.75
2015-08-27,pepperoni,S,classic,9.75
2015-08-27,pepperoni,M,classic,12.5
2015-05-10,pepperoni,M,classic,12.5
2015-07-22,pepperoni,M,classic,12.5
2015-05-10,pepperoni,M,classic,12.5
2015-05-10,pepperoni,L,classic,15.25
2015-05-10,pepperoni,S,classic,9.75
2015-10-28,pepperoni,M,classic,12.5
2015-02-02,pepperoni,M,classic,12.5
2015-01-22,pepperoni,S,classic,9.75
2015-01-04,pepperoni,L,classic,15.25
2015-11-28,pepperoni,L,classic,15.25
2015-08-27,pepperoni,L,classic,15.25
2015-07-22,pepperoni,L,classic,15.25
2015-01-22,pepperoni,M,classic,12.5
2015-02-22,pepperoni,S,classic,9.75
2015-07-23,pepperoni,L,classic,15.25
2015-07-23,pepperoni,L,classic,15.25
2015-05-10,pepperoni,M,classic,12.5
2015-07-23,pepperoni,S,classic,9.75
2015-02-21,pepperoni,M,classic,12.5
2015-07-23,pepperoni,M,classic,12.5
2015-10-28,pepperoni,M,classic,12.5
2015-02-21,pepperoni,M,classic,12.5
2015-05-10,pepperoni,M,classic,12.5
2015-04-19,pepperoni,M,classic,12.5
2015-08-27,pepperoni,S,classic,9.75
2015-05-10,pepperoni,S,classic,9.75
2015-02-22,pepperoni,M,classic,12.5
2015-08-27,pepperoni,L,classic,15.25
2015-05-10,pepperoni,S,classic,9.75
2015-01-18,pepperoni,L,classic,15.25
2015-10-28,pepperoni,L,classic,15.25
2015-10-28,pepperoni,S,classic,9.75
2015-01-18,pepperoni,L,classic,15.25
2015-01-22,pepperoni,M,classic,12.5
2015-08-27,pepperoni,L,classic,15.25
2015-12-16,pepperoni,S,classic,9.75
2015-01-18,pepperoni,L,classic,15.25
2015-02-02,pepperoni,S,classic,9.75
2015-08-28,pepperoni,M,classic,12.5
2015-11-29,pepperoni,L,classic,15.25
2015-02-23,pepperoni,M,classic,12.5
2015-07-21,pepperoni,L,classic,15.25
2015-02-02,pepperoni,M,classic,12.5
2015-10-13,pepperoni,M,classic,12.5
2015-07-21,pepperoni,S,classic,9.75
2015-05-09,pepperoni,L,classic,15.25
2015-07-21,pepperoni,S,classic,9.75
2015-07-24,pepperoni,S,classic,9.75
2015-07-24,pepperoni,M,classic,12.5
2015-10-14,pepperoni,L,classic,15.25
2015-02-21,pepperoni,S,classic,9.75
2015-10-28,pepperoni,S,classic,9.75
2015-02-02,pepperoni,L,classic,15.25
2015-07-21,pepperoni,S,classic,9.75
2015-01-18,pepperoni,S,classic,9.75
2015-07-21,pepperoni,L,classic,15.25
2015-12-10,pepperoni,S,classic,9.75
2015-12-29,pepperoni,M,classic,12.5
2015-08-26,pepperoni,S,classic,9.75
2015-02-23,pepperoni,L,classic,15.25
2015-07-22,pepperoni,L,classic,15.25
2015-07-22,pepperoni,L,classic,15.25
2015-02-02,pepperoni,M,classic,12.5
2015-10-14,pepperoni,L,classic,15.25
2015-05-10,pepperoni,S,classic,9.75
2015-07-22,pepperoni,M,classic,12.5
2015-08-27,pepperoni,M,classic,12.5
2015-10-28,pepperoni,M,classic,12.5
2015-07-22,pepperoni,M,classic,12.5
2015-02-23,pepperoni,S,classic,9.75
2015-08-27,pepperoni,L,classic,15.25
2015-07-23,pepperoni,M,classic,12.5
2015-10-27,pepperoni,S,classic,9.75
2015-08-27,pepperoni,M,classic,12.5
2015-02-02,pepperoni,L,classic,15.25
2015-08-26,pepperoni,M,classic,12.5
2015-02-23,pepperoni,M,classic,12.5
2015-07-21,pepperoni,M,classic,12.5
2015-05-12,pepperoni,S,classic,9.75
2015-01-05,pepperoni,S,classic,9.75
2015-10-15,pepperoni,S,classic,9.75
2015-10-29,pepperoni,S,classic,9.75
2015-08-25,pepperoni,M,classic,12.5
2015-08-30,pepperoni,S,classic,9.75
2015-05-13,pepperoni,M,classic,12.5
2015-12-11,pepperoni,S,classic,9.75
2015-12-28,pepperoni,S,classic,9.75
2015-02-26,pepperoni,S,classic,9.75
2015-08-30,pepperoni,S,classic,9.75
2015-08-30,pepperoni,M,classic,12.5
2015-08-25,pepperoni,S,classic,9.75
2015-04-16,pepperoni,L,classic,15.25
2015-02-26,pepperoni,M,classic,12.5
2015-02-26,pepperoni,L,classic,15.25
2015-05-13,pepperoni,L,classic,15.25
2015-07-25,pepperoni,L,classic,15.25
2015-01-17,pepperoni,L,classic,15.25
2015-05-08,pepperoni,L,classic,15.25
2015-05-08,pepperoni,M,classic,12.5
2015-07-17,pepperoni,M,classic,12.5
2015-01-22,pepperoni,S,classic,9.75
2015-07-17,pepperoni,M,classic,12.5
2015-12-28,pepperoni,L,classic,15.25
2015-01-17,pepperoni,S,classic,9.75
2015-02-26,pepperoni,M,classic,12.5
2015-05-13,pepperoni,S,classic,9.75
2015-04-16,pepperoni,M,classic,12.5
2015-10-11,pepperoni,L,classic,15.25
2015-01-22,pepperoni,L,classic,15.25
2015-07-17,pepperoni,M,classic,12.5
2015-07-17,pepperoni,L,classic,15.25
2015-10-27,pepperoni,L,classic,15.25
2015-05-13,pepperoni,M,classic,12.5
2015-07-25,pepperoni,S,classic,9.75
2015-08-30,pepperoni,S,classic,9.75
2015-08-25,pepperoni,M,classic,12.5
2015-10-15,pepperoni,S,classic,9.75
2015-10-29,pepperoni,S,classic,9.75
2015-05-08,pepperoni,L,classic,15.25
2015-07-17,pepperoni,M,classic,12.5
2015-08-30,pepperoni,L,classic,15.25
2015-02-26,pepperoni,S,classic,9.75
2015-07-25,pepperoni,L,classic,15.25
2015-10-11,pepperoni,M,classic,12.5
2015-10-11,pepperoni,S,classic,9.75
